#Info	Device Log	from Device	manufactured by	PyroScience GmbH
#Link	https://pyroscience.com
#Log Name	21270013
#Comment	OXCAPAF
#Device Name	AquapHOx-L-O2
#DeviceID	12
#UniqueID	24EB9B04575BA553
#Serial number	21270013
#Firmware	410
#Build	6
#Number of Channels	1
#Available Sensors	35
#Supported Analytes	3
#Channel	1
#
#settings	temp (0.001 °C)	pressure (0.001 mbar)	salinity (0.001 g/L)	duration (1=1ms, 8=128ms)	intensity (0=10%, 7=100%)	amp (3=40x, 4=80x, 5=200x, 6=400x)	frequency (Hz)	crcEnable	writeLock	options (bit0=autoFlashDur., bit1=autoAmpl., bit2=1000xOxygen)	broadcast	analyte (0=none, 1=O2, 2=T, 3=pH, 4=CO2)	fiberType (0=230um, 1=430um, 2=1mm)	dual frequency (Hz)
#0	-300000	1013000	27250	5	2	6	4000	0	0	3	3080192	1	2	100	0	0	0	0	0	0
#calibration	dphi0 (0.001 °)	dphi100 (0.001 °)	temp0 (0.001 °C)	temp100 (0.001 °C)	pressure (0.001 mbar)	humidity (0.001 %RH)	f (0.001)	m (0.001)	calFreq (Hz)	tt (10e-5/K)	kt (10e-5/K)	bkgdAmp (0.001 mV)	bkgdDphi (0.001 °)	useKsv	ksv (10e-6/mbar)	ft (10e-6 / K)	mt (10e-6/K)	tempOffset (0.001 °C)	percentO2 (0.001 %O2)
#1	53533	21984	20418	18210	1013000	100000	804	122	4000	-56	969	118	0	0	0	0	-303	0	20950	0	0	0	0	0	0	0	0	0	0	0
#analogOutput	aoSelectA	aoSelectB	aoSelectC	aoSelectD	aoMinA	aoMinB	aoMinC	aoMinD	aoMaxA	aoMaxB	aoMaxC	aoMaxD
#4	259	261	265	266	0	0	0	0	250000	50000	2500000	250000
#temperatureSettings	sensorType	enableAverage	resistorRef (0.001 Ohm)	a (E-10/K)	b (E-11/K)	c (E-13/K)	tempOffset (0.001 °C)	gain
#20	110100	1	56000000	10194608	24977213	322858	0	1
#settingsStatus	sensorCodeType	sensorCodeLED	sensorCodePD	sensorCodeMiddleBlock	sensorCodeLastBlock	sensorSerialNumber	backgroundCompensation	fiberLength	medium	unitsGas	unitsWater	activeSensors	sensorName0	sensorName1	sensorName2	sampleInterval	uidTemperature0	uidTemperature1	uidPressure0	uidPressure1	uidSalinity0	uidSalinity1	measValidityTime
#30	1392508928	2	6	519	195	241450558	0	0	1	0	3	0	0	0	0	30000	0	0	0	0	0	0	0	0	0
#calibrationStatus	lastCal1	lastCal2	lastCal3
#31	671240704	664240704	60000101	0	0	0	0	0
#loggingStatus	filename0	filename1	filename2	mode	interval	duration	active
#32	926036274	858861616	0	1	4	18	0	0	0	0	0	0	0	0	0	0
#deviceStatus	deviceName0	deviceName1	deviceName2	deviceName3	deviceName4	deviceName5	uidLastConfig0	uidLastConfig1	settingsMode	dimPortLed	slaveAddress
#34	1097954657	1883787128	759967055	838860800	0	0	471265616	723084031	0	1000	1	0	0	0	0	0
#nonOpticalSensorsStatus	sampleIntervalSampleTemp	meaValTimeSampleTemp	sampleIntervalCaseTemp	meaValTimeCaseTemp	sampleIntervalPressure	meaValTimePressure	sampleIntervalHumidity	meaValTimeHumidity
#35	30000	90	0	900	0	900	0	900	0	0	0	0	0	0	0	0
#referenceSettings	referenceMode (0=standard, 1=averaging, 2=smart averaging)	refDurationAveragingMode (ms)	refDurationStandardMode (ms)	timeLimitSmartAveragingMode (s)
#41	2	20	50	10	0	0
#
DateTime (YYYY-MM-DD hh:mm:ss)	Fraction of Second (ms)	Comment	status	dphi (0.001 °)	umolar (0.001 umol/L)	mbar (0.001 mbar)	airSat (0.001 %air sat)	tempSample (0.001 °C)	tempCase (0.001 °C)	signalIntensity (0.001 mV)	ambientLight (0.001 mV)	pressure (0.001 mbar)	humidity (0.001 %RH)	resistorTemp (0.001 Ohm or 0.001 mV)	percentO2 (0.001 %O2)	tempOptical (0.001 °C)	pH (0.001 pH)	ldev (0.001 nm)	-	-
2024-07-04 18:53:14			1	23252	232208	188906	90747	16989	17000	2156062	2887	1038842	39393	14809060	18648	0	0	0	0	0
2024-07-04 18:53:44			1	23262	232019	188749	90672	16988	16990	2158390	2840	1038843	39380	14809975	18632	0	0	0	0	0
2024-07-04 18:54:14			1	23248	232280	188968	90777	16990	16990	2155982	2754	1038824	39380	14808386	18654	0	0	0	0	0
2024-07-04 18:54:44			1	23219	232823	189424	90996	16994	16990	2151733	2801	1038761	39391	14805729	18699	0	0	0	0	0
2024-07-04 18:55:14			1	23195	233282	189805	91179	16996	16990	2148165	2655	1038816	39380	14804744	18736	0	0	0	0	0
2024-07-04 18:55:44			1	23173	233696	190152	91347	16999	16990	2147709	2558	1038816	39380	14802798	18771	0	0	0	0	0
2024-07-04 18:56:14			1	23189	233374	189893	91222	17000	16980	2147621	2699	1038752	39380	14801620	18745	0	0	0	0	0
2024-07-04 18:56:44			1	23203	233084	189664	91113	17002	16980	2149422	2920	1038825	39369	14800298	18723	0	0	0	0	0
2024-07-04 18:57:14			1	23204	233058	189646	91104	17003	16980	2149517	2665	1038888	39380	14799888	18721	0	0	0	0	0
2024-07-04 18:57:44			1	23198	233176	189743	91151	17003	16980	2149486	2933	1038780	39380	14799657	18730	0	0	0	0	0
2024-07-04 18:58:14			1	23206	233012	189612	91088	17004	16980	2151310	2928	1038780	39380	14799240	18717	0	0	0	0	0
2024-07-04 18:58:44			1	23225	232631	189306	90941	17005	16990	2152630	2558	1038816	39380	14798369	18687	0	0	0	0	0
2024-07-04 18:59:14			1	23236	232408	189129	90856	17006	16990	2153734	2572	1038797	39380	14797635	18670	0	0	0	0	0
2024-07-04 18:59:44			1	23256	232003	188805	90701	17008	16980	2156366	2438	1038744	39369	14796597	18638	0	0	0	0	0
2024-07-04 19:00:14			1	23280	231526	188421	90516	17009	16990	2158542	2519	1038680	39380	14795548	18600	0	0	0	0	0
2024-07-04 19:00:44			1	23300	231123	188100	90362	17011	16980	2160854	2613	1038825	39379	14794217	18568	0	0	0	0	0
2024-07-04 19:01:14			1	23303	231064	188052	90339	17011	16990	2161246	2753	1038843	39370	14794106	18563	0	0	0	0	0
2024-07-04 19:01:44			1	23330	230532	187622	90133	17012	16980	2162430	2933	1038780	39380	14794056	18521	0	0	0	0	0
2024-07-04 19:02:14			1	23340	230331	187462	90056	17013	16980	2166766	2923	1038807	39380	14792761	18505	0	0	0	0	0
2024-07-04 19:02:44			1	23357	230001	187193	89927	17013	16990	2168718	2691	1038761	39380	14792755	18479	0	0	0	0	0
2024-07-04 19:03:14			1	23360	229942	187146	89904	17013	16980	2167878	2889	1038744	39379	14792798	18474	0	0	0	0	0
2024-07-04 19:03:44			1	23357	230001	187193	89927	17013	16980	2168646	2998	1038780	39391	14792771	18479	0	0	0	0	0
2024-07-04 19:04:14			1	23365	229846	187067	89866	17013	16980	2169230	2926	1038834	39391	14792838	18466	0	0	0	0	0
2024-07-04 19:04:44			1	23389	229361	186683	89682	17016	16980	2170246	2831	1038752	39391	14790842	18428	0	0	0	0	0
2024-07-04 19:05:14			1	23395	229232	186585	89635	17018	16970	2172438	2948	1038726	39388	14789941	18419	0	0	0	0	0
2024-07-04 19:05:44			1	23398	229141	186528	89608	17023	16970	2173062	3037	1038753	39388	14786036	18413	0	0	0	0	0
2024-07-04 19:06:14			1	23430	228451	186004	89358	17034	16980	2176574	3125	1038771	39390	14778943	18361	0	0	0	0	0
2024-07-04 19:06:44			1	23428	228483	186034	89372	17035	16980	2175454	2919	1038798	39379	14777834	18364	0	0	0	0	0
2024-07-04 19:07:14			1	23429	228451	186014	89363	17037	16960	2174158	2978	1038771	39377	14776906	18362	0	0	0	0	0
2024-07-04 19:07:44			1	23432	228380	185963	89339	17039	16980	2175206	2723	1038825	39390	14775678	18357	0	0	0	0	0
2024-07-04 19:08:14			1	23446	228084	185736	89230	17043	16970	2176806	2745	1038834	39388	14772597	18335	0	0	0	0	0
2024-07-04 19:08:44			1	23456	227892	185580	89155	17043	16970	2178215	2703	1038807	39388	14772964	18319	0	0	0	0	0
2024-07-04 19:09:14			1	23462	227797	185492	89113	17040	16980	2180294	3039	1038807	39380	14774583	18311	0	0	0	0	0
2024-07-04 19:09:44			1	23475	227541	185287	89014	17041	16990	2181374	2784	1038852	39391	14773842	18290	0	0	0	0	0
2024-07-04 19:10:14			1	23495	227152	184974	88864	17042	16980	2182678	2597	1038825	39390	14773712	18260	0	0	0	0	0
2024-07-04 19:10:44			1	23513	226808	184693	88729	17042	16980	2184934	2721	1038807	39391	14773625	18232	0	0	0	0	0
2024-07-04 19:11:14			1	23522	226623	184550	88660	17044	16980	2188079	2811	1038852	39390	14772310	18218	0	0	0	0	0
2024-07-04 19:11:44			1	23556	225969	184021	88406	17045	16980	2189534	2660	1038807	39380	14771039	18165	0	0	0	0	0
2024-07-04 19:12:14			1	23581	225482	183630	88219	17047	16980	2192071	3110	1038780	39391	14770277	18127	0	0	0	0	0
2024-07-04 19:12:44			1	23591	225286	183474	88144	17048	16990	2195326	2942	1038852	39370	14769466	18112	0	0	0	0	0
2024-07-04 19:13:14			1	23616	224806	183087	87958	17049	16990	2197814	2676	1038797	39380	14768929	18073	0	0	0	0	0
2024-07-04 19:13:44			1	23639	224366	182732	87788	17050	16990	2198958	2675	1038816	39391	14767864	18038	0	0	0	0	0
2024-07-04 19:14:14			1	23645	224246	182638	87742	17051	16980	2201614	2529	1038752	39391	14767307	18029	0	0	0	0	0
2024-07-04 19:14:44			1	23667	223838	182302	87581	17050	16990	2201439	2520	1038797	39380	14767838	17996	0	0	0	0	0
2024-07-04 19:15:14			1	23660	224047	182432	87642	17038	16990	2202335	2525	1038879	39391	14776155	18009	0	0	0	0	0
2024-07-04 19:15:44			1	23654	224180	182530	87689	17035	16980	2201631	2802	1038834	39380	14778228	18018	0	0	0	0	0
2024-07-04 19:16:14			1	23627	224696	182946	87889	17034	17000	2198207	3094	1038833	39381	14778866	18059	0	0	0	0	0
2024-07-04 19:16:44			1	23603	225149	183316	88066	17034	16980	2196135	2697	1038834	39380	14779106	18096	0	0	0	0	0
2024-07-04 19:17:14			1	23564	225876	183914	88354	17036	16980	2190486	2955	1038807	39380	14777210	18155	0	0	0	0	0
2024-07-04 19:17:44			1	23519	226739	184614	88690	17035	16980	2185886	2543	1038798	39379	14777864	18224	0	0	0	0	0
2024-07-04 19:18:14			1	23487	227351	185112	88929	17035	16990	2182190	2946	1038852	39380	14778429	18273	0	0	0	0	0
2024-07-04 19:18:44			1	23470	227676	185377	89057	17035	16990	2179894	2646	1038816	39359	14778208	18299	0	0	0	0	0
2024-07-04 19:19:14			1	23438	228291	185877	89297	17035	16980	2178502	2823	1038771	39390	14778041	18349	0	0	0	0	0
2024-07-04 19:19:44			1	23423	228566	186108	89408	17037	16990	2177358	2682	1038843	39380	14776459	18372	0	0	0	0	0
2024-07-04 19:20:14			1	23415	228694	186226	89465	17041	16990	2175118	2527	1038870	39380	14774226	18383	0	0	0	0	0
2024-07-04 19:20:44			1	23375	229447	186849	89765	17044	16990	2170486	2706	1038816	39391	14772027	18445	0	0	0	0	0
2024-07-04 19:21:14			1	23291	231065	188174	90402	17046	16980	2160814	2806	1038780	39380	14770668	18575	0	0	0	0	0
2024-07-04 19:21:44			1	23204	232776	189564	91069	17045	16980	2151501	2833	1038825	39390	14771105	18713	0	0	0	0	0
2024-07-04 19:22:14			1	23142	233979	190554	91545	17048	16990	2145181	2576	1038824	39380	14769340	18810	0	0	0	0	0
2024-07-04 19:22:44			1	23063	235460	191806	92148	17061	16990	2137469	3006	1038852	39391	14760437	18934	0	0	0	0	0
2024-07-04 19:23:14			1	22944	237826	193744	93080	17064	16990	2124933	2987	1038924	39391	14758281	19125	0	0	0	0	0
2024-07-04 19:23:44			1	22908	238560	194339	93365	17063	16990	2119629	2603	1038897	39391	14758869	19184	0	0	0	0	0
2024-07-04 19:24:14			1	22883	239019	194737	93558	17070	16980	2116597	2844	1038861	39380	14754269	19223	0	0	0	0	0
2024-07-04 19:24:44			1	22864	239370	195042	93704	17075	16990	2114821	2962	1038924	39380	14750718	19253	0	0	0	0	0
2024-07-04 19:25:14			1	22857	239512	195158	93760	17075	17000	2113989	2797	1038842	39371	14750731	19265	0	0	0	0	0
2024-07-04 19:25:44			1	22853	239649	195240	93799	17067	16990	2113989	2712	1038933	39380	14756499	19273	0	0	0	0	0
2024-07-04 19:26:14			1	22858	239540	195155	93758	17068	16990	2113061	2442	1038897	39391	14755497	19265	0	0	0	0	0
2024-07-04 19:26:44			1	22848	239744	195321	93838	17068	16990	2112341	2851	1038879	39391	14756065	19281	0	0	0	0	0
2024-07-04 19:27:14			1	22874	239229	194894	93633	17066	16990	2113597	2376	1038879	39380	14757360	19239	0	0	0	0	0
2024-07-04 19:27:44			1	22870	239303	194958	93664	17067	17000	2113933	2823	1038860	39381	14756315	19245	0	0	0	0	0
2024-07-04 19:28:14			1	22866	239392	195027	93696	17066	17000	2113501	2730	1038915	39381	14756973	19252	0	0	0	0	0
2024-07-04 19:28:44			1	22873	239249	194911	93641	17066	17000	2113901	2625	1038942	39392	14757140	19240	0	0	0	0	0
2024-07-04 19:29:14			1	22888	238952	194665	93522	17065	17000	2116789	2704	1038860	39381	14757654	19216	0	0	0	0	0
2024-07-04 19:29:44			1	22893	238857	194584	93483	17064	17000	2117789	2598	1038833	39392	14758478	19208	0	0	0	0	0
2024-07-04 19:30:14			1	22916	238405	194209	93303	17062	17000	2117733	3010	1038969	39392	14759813	19171	0	0	0	0	0
2024-07-04 19:30:44			1	22936	238001	193880	93145	17062	17000	2120541	2652	1038888	39381	14759753	19139	0	0	0	0	0
2024-07-04 19:31:14			1	22945	237819	193732	93074	17062	17010	2120877	2931	1038851	39382	14759733	19124	0	0	0	0	0
2024-07-04 19:31:44			1	22948	237752	193680	93049	17063	17000	2122533	2797	1038833	39392	14759383	19119	0	0	0	0	0
2024-07-04 19:32:14			1	22950	237691	193642	93031	17066	17000	2123997	2927	1038869	39393	14757013	19115	0	0	0	0	0
2024-07-04 19:32:44			1	22951	237644	193617	93019	17070	17000	2122445	2900	1038833	39392	14754436	19113	0	0	0	0	0
2024-07-04 19:33:14			1	22945	237785	193722	93069	17067	17000	2122637	2861	1038942	39392	14756222	19123	0	0	0	0	0
2024-07-04 19:33:44			1	22953	237624	193590	93006	17067	17000	2123613	2698	1038815	39382	14756589	19110	0	0	0	0	0
2024-07-04 19:34:14			1	22962	237456	193447	92937	17065	17000	2124181	2866	1038915	39381	14757597	19096	0	0	0	0	0
2024-07-04 19:34:44			1	22971	237262	193295	92864	17067	17010	2125253	2952	1039014	39382	14756352	19081	0	0	0	0	0
2024-07-04 19:35:14			1	22989	236907	193002	92724	17066	17000	2125757	2922	1038978	39393	14756976	19052	0	0	0	0	0
2024-07-04 19:35:44			1	23000	236679	192821	92636	17067	17010	2128325	2888	1038905	39382	14756275	19034	0	0	0	0	0
